"fireid","fireYear","usgs.site","firearea","X0","X1","X2","X3"
"NV4093511794019990804",1999,"USGS-10336000",40830099.3837524,29723206.3370941,10934384.7158931,223027.731211703,NA
"NV4093911702219990804",1999,"USGS-10333000",100665404.234955,24441.62890625,20968732.4785616,79693063.477428,97797.169921875
"NV4093911702219990804",1999,"USGS-10335000",100665404.234955,24441.62890625,20968732.4785616,79693063.477428,97797.169921875
"NV4093911702219990804",1999,"USGS-10336000",100665404.234955,24441.62890625,20968732.4785616,79693063.477428,97797.169921875
"NV4093911702219990804",1999,"USGS-10327500",100595452.236042,24441.62890625,20965072.1108609,79624759.8339384,97797.169921875
"NV4105511739819990806",1999,"USGS-10333000",91610751.2284333,19690913.6752911,61447846.3369638,10567062.2195159,NA
"NV4105511739819990806",1999,"USGS-10335000",91610751.2284333,19690913.6752911,61447846.3369638,10567062.2195159,NA
"NV4105511739819990806",1999,"USGS-10336000",91610751.2284333,19690913.6752911,61447846.3369638,10567062.2195159,NA
"NV4108611692019990708",1999,"USGS-10333000",208113090.242989,5996346.97100184,121592076.301762,80500173.5668812,268191.44140625
"NV4108611692019990708",1999,"USGS-10335000",208113090.242989,5996346.97100184,121592076.301762,80500173.5668812,268191.44140625
"NV4108611692019990708",1999,"USGS-10336000",208113090.242989,5996346.97100184,121592076.301762,80500173.5668812,268191.44140625
"NV4108611692019990708",1999,"USGS-10325000",23751423.8867564,477.636527267157,11888495.9384498,11715963.7862898,170628.171875
"NV4108611692019990708",1999,"USGS-10324500",23751423.8867564,477.636527267157,11888495.9384498,11715963.7862898,170628.171875
"NV4108611692019990708",1999,"USGS-10327500",65683756.8656279,681350.201095282,37992284.4459865,26881450.2921798,195056.822265625
"NV4114511803919990804",1999,"USGS-10333000",7778763.8084515,4013568.18586857,3774203.24697457,NA,NA
"NV4114511803919990804",1999,"USGS-10335000",7778763.8084515,4013568.18586857,3774203.24697457,NA,NA
"NV4114511803919990804",1999,"USGS-10336000",7778763.8084515,4013568.18586857,3774203.24697457,NA,NA
"NV4132211765719990818",1999,"USGS-10333000",5394242.86367722,2407442.60015319,2990838.55769761,NA,NA
"NV4132211765719990818",1999,"USGS-10335000",5394242.86367722,2407442.60015319,2990838.55769761,NA,NA
"NV4132211765719990818",1999,"USGS-10336000",5394242.86367722,2407442.60015319,2990838.55769761,NA,NA
"NV4143011696219990805",1999,"USGS-10333000",135777594.740379,72507.8498851103,29151131.9877681,99177519.443367,7550484.21875
"NV4143011696219990805",1999,"USGS-10335000",135777594.740379,72507.8498851103,29151131.9877681,99177519.443367,7550484.21875
"NV4143011696219990805",1999,"USGS-10336000",135777594.740379,72507.8498851103,29151131.9877681,99177519.443367,7550484.21875
"NV4149411531619991024",1999,"USGS-10333000",6121515.15767665,139014.115196078,2647597.30224418,3145839.01858915,193990.75
"NV4149411531619991024",1999,"USGS-10335000",6121515.15767665,139014.115196078,2647597.30224418,3145839.01858915,193990.75
"NV4149411531619991024",1999,"USGS-10336000",6121515.15767665,139014.115196078,2647597.30224418,3145839.01858915,193990.75
"NV4149411531619991024",1999,"USGS-10318500",6121515.15767665,139014.115196078,2647597.30224418,3145839.01858915,193990.75
"NV4149411531619991024",1999,"USGS-10321000",6121515.15767665,139014.115196078,2647597.30224418,3145839.01858915,193990.75
"NV4149411531619991024",1999,"USGS-10322500",6121515.15767665,139014.115196078,2647597.30224418,3145839.01858915,193990.75
"NV4149411531619991024",1999,"USGS-10323400",6121515.15767665,139014.115196078,2647597.30224418,3145839.01858915,193990.75
"NV4149411531619991024",1999,"USGS-10323425",6121515.15767665,139014.115196078,2647597.30224418,3145839.01858915,193990.75
"NV4149411531619991024",1999,"USGS-10323600",6121515.15767665,139014.115196078,2647597.30224418,3145839.01858915,193990.75
"NV4149411531619991024",1999,"USGS-10325000",6121515.15767665,139014.115196078,2647597.30224418,3145839.01858915,193990.75
"NV4149411531619991024",1999,"USGS-10327500",6121515.15767665,139014.115196078,2647597.30224418,3145839.01858915,193990.75
"NV4158411419019991011",1999,"USGS-10172914",43325414.0473099,7500.97701439951,15649565.6818474,25595409.584398,2130287.89453125
"NV4165011862419990824",1999,"USGS-10353700",51454.3012256,NA,22395.1137561275,29132.0062040441,NA
"NV4167211434619990807",1999,"USGS-10172914",7368374.90212154,76342.602734375,2739163.95034467,3713069.28180147,846381.013671875
"NV4175111411719991106",1999,"USGS-13082500",18755942.1857895,NA,4481514.244447,13860050.2580653,434805.17578125
"NV4181811434019990820",1999,"USGS-13082500",11604792.7489761,NA,3568902.78874081,7639747.36721048,410271.755859375
"NV4183711405919990719",1999,"USGS-13082500",129838977.09193,19763.2711550245,28900781.8596661,93067015.1938419,8033141.13476562
"NV4190411561219990909",1999,"USGS-13161500",4574639.60862846,31940.186963848,1170957.51988358,3328677.74159773,48190.109375
"NV4190411561219990909",1999,"USGS-13168500",4574639.60862846,31940.186963848,1170957.51988358,3328677.74159773,48190.109375
"NV3814611428320000801",2000,"USGS-09418500",8584077.20835997,72127.3353630515,1065071.10296415,2233836.71103707,5215427.41453738
"NV3814611428320000801",2000,"USGS-09418700",8584077.20835997,72127.3353630515,1065071.10296415,2233836.71103707,5215427.41453738
"NV3814611428320000801",2000,"USGS-09419507",8584077.20835997,72127.3353630515,1065071.10296415,2233836.71103707,5215427.41453738
"NV3814611428320000801",2000,"USGS-09419515",8584077.20835997,72127.3353630515,1065071.10296415,2233836.71103707,5215427.41453738
"NV3829311416220000727",2000,"USGS-09418500",19449600.4401821,50387.8011871936,3098254.23265165,8296838.69573376,8012223.38948377
"NV3829311416220000727",2000,"USGS-09418700",19449600.4401821,50387.8011871936,3098254.23265165,8296838.69573376,8012223.38948377
"NV3829311416220000727",2000,"USGS-09419515",19449600.4401821,50387.8011871936,3098254.23265165,8296838.69573376,8012223.38948377
"NV3829311416220000727",2000,"USGS-09419507",19449600.4401821,50387.8011871936,3098254.23265165,8296838.69573376,8012223.38948377
"NV3903611944820001020",2000,"USGS-10312150",5209535.61621593,41389.0640931373,769985.124195772,1984366.60789675,2414720.36581648
"NV3903611944820001020",2000,"USGS-10312275",5209535.61621593,41389.0640931373,769985.124195772,1984366.60789675,2414720.36581648
"NV3949111933320000629",2000,"USGS-10312150",910354.139705174,NA,754998.528063725,155445.692179841,NA
"NV3949111933320000629",2000,"USGS-10312275",910354.139705174,NA,754998.528063725,155445.692179841,NA
"NV3971211698920000719",2000,"USGS-10335000",12710346.5330759,21285.8503523284,2209443.65926777,8505367.77451746,1991344.36132812
"NV3971211698920000719",2000,"USGS-10336000",12710346.5330759,21285.8503523284,2209443.65926777,8505367.77451746,1991344.36132812
"NV3971211698920000719",2000,"USGS-10327500",12710346.5330759,21285.8503523284,2209443.65926777,8505367.77451746,1991344.36132812
"NV3971211698920000719",2000,"USGS-10333000",12710346.5330759,21285.8503523284,2209443.65926777,8505367.77451746,1991344.36132812
"NV4014711581220000625",2000,"USGS-10335000",10515939.1168874,3007.52514552696,5707966.95834865,4813820.72420343,NA
"NV4014711581220000625",2000,"USGS-10336000",10515939.1168874,3007.52514552696,5707966.95834865,4813820.72420343,NA
"NV4014711581220000625",2000,"USGS-10320000",10515939.1168874,3007.52514552696,5707966.95834865,4813820.72420343,NA
"NV4014711581220000625",2000,"USGS-10321000",10515939.1168874,3007.52514552696,5707966.95834865,4813820.72420343,NA
"NV4014711581220000625",2000,"USGS-10322500",10515939.1168874,3007.52514552696,5707966.95834865,4813820.72420343,NA
"NV4014711581220000625",2000,"USGS-10323400",10515939.1168874,3007.52514552696,5707966.95834865,4813820.72420343,NA
"NV4014711581220000625",2000,"USGS-10323425",10515939.1168874,3007.52514552696,5707966.95834865,4813820.72420343,NA
"NV4014711581220000625",2000,"USGS-10323600",10515939.1168874,3007.52514552696,5707966.95834865,4813820.72420343,NA
"NV4014711581220000625",2000,"USGS-10325000",10515939.1168874,3007.52514552696,5707966.95834865,4813820.72420343,NA
"NV4014711581220000625",2000,"USGS-10327500",10515939.1168874,3007.52514552696,5707966.95834865,4813820.72420343,NA
"NV4014711581220000625",2000,"USGS-10333000",10515939.1168874,3007.52514552696,5707966.95834865,4813820.72420343,NA
"NV4023111646220000717",2000,"USGS-10335000",19487208.836339,192115.697977941,8186343.74149816,11100130.3021063,24716.609375
"NV4023111646220000717",2000,"USGS-10336000",19487208.836339,192115.697977941,8186343.74149816,11100130.3021063,24716.609375
"NV4023111646220000717",2000,"USGS-10323400",19487208.836339,192115.697977941,8186343.74149816,11100130.3021063,24716.609375
"NV4023111646220000717",2000,"USGS-10323425",19487208.836339,192115.697977941,8186343.74149816,11100130.3021063,24716.609375
"NV4023111646220000717",2000,"USGS-10323600",19487208.836339,192115.697977941,8186343.74149816,11100130.3021063,24716.609375
"NV4023111646220000717",2000,"USGS-10325000",19487208.836339,192115.697977941,8186343.74149816,11100130.3021063,24716.609375
"NV4023111646220000717",2000,"USGS-10327500",19487208.836339,192115.697977941,8186343.74149816,11100130.3021063,24716.609375
"NV4023111646220000717",2000,"USGS-10333000",19487208.836339,192115.697977941,8186343.74149816,11100130.3021063,24716.609375
"NV4026811634120000710",2000,"USGS-10335000",9432662.67639469,NA,3312421.51734835,6005044.25791207,123461.658203125
"NV4026811634120000710",2000,"USGS-10336000",9432662.67639469,NA,3312421.51734835,6005044.25791207,123461.658203125
"NV4026811634120000710",2000,"USGS-10323400",9432662.67639469,NA,3312421.51734835,6005044.25791207,123461.658203125
"NV4026811634120000710",2000,"USGS-10323425",9432662.67639469,NA,3312421.51734835,6005044.25791207,123461.658203125
"NV4026811634120000710",2000,"USGS-10323600",9432662.67639469,NA,3312421.51734835,6005044.25791207,123461.658203125
"NV4026811634120000710",2000,"USGS-10325000",9432662.67639469,NA,3312421.51734835,6005044.25791207,123461.658203125
"NV4026811634120000710",2000,"USGS-10327500",9432662.67639469,NA,3312421.51734835,6005044.25791207,123461.658203125
"NV4026811634120000710",2000,"USGS-10333000",9432662.67639469,NA,3312421.51734835,6005044.25791207,123461.658203125
"NV4063411813020000717",2000,"USGS-10335000",58799474.3817801,6202978.23321844,25852380.2751072,26508288.5693857,294960.708984375
"NV4063411813020000717",2000,"USGS-10336000",58799474.3817801,6202978.23321844,25852380.2751072,26508288.5693857,294960.708984375
"NV4063411813020000717",2000,"USGS-10333000",58799474.3817801,6202978.23321844,25852380.2751072,26508288.5693857,294960.708984375
"NV4071411752020000717",2000,"USGS-10335000",7501558.2471981,409066.851753983,6774042.04068627,325663.241260723,NA
"NV4071411752020000717",2000,"USGS-10336000",7501558.2471981,409066.851753983,6774042.04068627,325663.241260723,NA
"NV4071411752020000717",2000,"USGS-10327500",7501558.2471981,409066.851753983,6774042.04068627,325663.241260723,NA
"NV4071411752020000717",2000,"USGS-10333000",7501558.2471981,409066.851753983,6774042.04068627,325663.241260723,NA
"NV4098611759420000807",2000,"USGS-10333000",3044560.96349933,44082.8705116422,1055707.41629902,1949226.56842065,NA
"NV4098611759420000807",2000,"USGS-10335000",3044560.96349933,44082.8705116422,1055707.41629902,1949226.56842065,NA
"NV4098611759420000807",2000,"USGS-10336000",3044560.96349933,44082.8705116422,1055707.41629902,1949226.56842065,NA
"NV4101611790220000802",2000,"USGS-10333000",6011236.07049522,59592.8222579657,4596692.0279182,1360644.0029565,NA
"NV4101611790220000802",2000,"USGS-10335000",6011236.07049522,59592.8222579657,4596692.0279182,1360644.0029565,NA
"NV4101611790220000802",2000,"USGS-10336000",6011236.07049522,59592.8222579657,4596692.0279182,1360644.0029565,NA
"NV4108511577020000801",2000,"USGS-10333000",28860480.8980362,NA,2932885.37089461,24940275.6112362,1018848.18772978
"NV4108511577020000801",2000,"USGS-10335000",28860480.8980362,NA,2932885.37089461,24940275.6112362,1018848.18772978
"NV4108511577020000801",2000,"USGS-10336000",28860480.8980362,NA,2932885.37089461,24940275.6112362,1018848.18772978
"NV4108511577020000801",2000,"USGS-10318500",28860480.8980362,NA,2932885.37089461,24940275.6112362,1018848.18772978
"NV4108511577020000801",2000,"USGS-10321000",28860480.8980362,NA,2932885.37089461,24940275.6112362,1018848.18772978
"NV4108511577020000801",2000,"USGS-10322500",28860480.8980362,NA,2932885.37089461,24940275.6112362,1018848.18772978
"NV4108511577020000801",2000,"USGS-10323400",28860480.8980362,NA,2932885.37089461,24940275.6112362,1018848.18772978
"NV4108511577020000801",2000,"USGS-10323425",28860480.8980362,NA,2932885.37089461,24940275.6112362,1018848.18772978
"NV4108511577020000801",2000,"USGS-10325000",28860480.8980362,NA,2932885.37089461,24940275.6112362,1018848.18772978
"NV4108511577020000801",2000,"USGS-10323600",28860480.8980362,NA,2932885.37089461,24940275.6112362,1018848.18772978
"NV4108511577020000801",2000,"USGS-10327500",28860480.8980362,NA,2932885.37089461,24940275.6112362,1018848.18772978
"NV4116411747220000622",2000,"USGS-10333000",3740131.56407437,217224.263825061,3526036.01939338,NA,NA
"NV4116411747220000622",2000,"USGS-10335000",3740131.56407437,217224.263825061,3526036.01939338,NA,NA
"NV4116411747220000622",2000,"USGS-10336000",3740131.56407437,217224.263825061,3526036.01939338,NA,NA
"NV4123611474620000726",2000,"USGS-10333000",98985135.0402341,53769.0604626225,7206162.80709253,82318684.5108992,9527475.35776654
"NV4123611474620000726",2000,"USGS-10335000",98985135.0402341,53769.0604626225,7206162.80709253,82318684.5108992,9527475.35776654
"NV4123611474620000726",2000,"USGS-10336000",98985135.0402341,53769.0604626225,7206162.80709253,82318684.5108992,9527475.35776654
"NV4123611474620000726",2000,"USGS-1017290885",90785597.0232261,4753733.46964614,19078420.6587469,54855612.9759344,12205635.5504519
"NV4123611474620000726",2000,"USGS-10172914",90781442.2306004,4753733.46964614,19074032.1632047,54855803.767739,12205635.5504519
"NV4123611474620000726",2000,"USGS-10318500",98985135.0402341,53769.0604626225,7206162.80709253,82318684.5108992,9527475.35776654
"NV4123611474620000726",2000,"USGS-10321000",98985135.0402341,53769.0604626225,7206162.80709253,82318684.5108992,9527475.35776654
"NV4123611474620000726",2000,"USGS-10322500",98985135.0402341,53769.0604626225,7206162.80709253,82318684.5108992,9527475.35776654
"NV4123611474620000726",2000,"USGS-10323400",98985135.0402341,53769.0604626225,7206162.80709253,82318684.5108992,9527475.35776654
"NV4123611474620000726",2000,"USGS-10323425",98985135.0402341,53769.0604626225,7206162.80709253,82318684.5108992,9527475.35776654
"NV4123611474620000726",2000,"USGS-10323600",98985135.0402341,53769.0604626225,7206162.80709253,82318684.5108992,9527475.35776654
"NV4123611474620000726",2000,"USGS-10325000",98985135.0402341,53769.0604626225,7206162.80709253,82318684.5108992,9527475.35776654
"NV4123611474620000726",2000,"USGS-10327500",98985135.0402341,53769.0604626225,7206162.80709253,82318684.5108992,9527475.35776654
"NV4123711703420000630",2000,"USGS-10333000",155534390.364635,12429106.6771369,90742578.552765,45041122.2263097,7516008.29450061
"NV4123711703420000630",2000,"USGS-10335000",155534390.364635,12429106.6771369,90742578.552765,45041122.2263097,7516008.29450061
"NV4123711703420000630",2000,"USGS-10336000",155534390.364635,12429106.6771369,90742578.552765,45041122.2263097,7516008.29450061
"NV4131611436520000801",2000,"USGS-10172914",13616734.1425502,7438.35928308824,2470586.57273284,8000363.58066789,3157471.12107077
"NV4131611544620000801",2000,"USGS-10333000",10628371.2496037,NA,2317631.45477175,7221141.04165135,1099141.66341146
"NV4131611544620000801",2000,"USGS-10335000",10628371.2496037,NA,2317631.45477175,7221141.04165135,1099141.66341146
"NV4131611544620000801",2000,"USGS-10336000",10628371.2496037,NA,2317631.45477175,7221141.04165135,1099141.66341146
"NV4131611544620000801",2000,"USGS-10318500",10628371.2496037,NA,2317631.45477175,7221141.04165135,1099141.66341146
"NV4131611544620000801",2000,"USGS-10321000",10628371.2496037,NA,2317631.45477175,7221141.04165135,1099141.66341146
