usgs_site,event_id,segment_intersects,distance,segment,vertex,Euclidean
USGS-08397620,NM3307610556319960221,1,63677.15330908347,382,17,51061.32371048855
USGS-08397620,NM3311710566719961001,3,73589.19800879003,487,29,62873.74004073539
USGS-08397620,NM3314010570120080501,3,76596.20221845417,501,23,64283.33596647468
USGS-08398500,NM3269410572119940603,NA,NA,NA,NA,NA
USGS-08398500,NM3270310503120090423,NA,NA,NA,NA,NA
USGS-08398500,NM3273110432020080602,1,8350.745686770433,38,138,7766.936022800184
USGS-08398500,NM3274310412419970318,4,89917.95892228768,249,2,64837.37557769993
USGS-08398500,NM3276210548920101123,4,128097.99363553125,481,7,98991.59385377099
USGS-08398500,NM3276410560520000511,36,131514.12485181002,517,9,101943.53067896744
USGS-08398500,NM3277010454819890816,NA,NA,NA,NA,NA
USGS-08398500,NM3278110553420110628,8,133861.52922472442,537,6,104689.95559549368
USGS-08398500,NM3278310506919890701,5,74963.9356528494,195,6,58466.14129218665
USGS-08398500,NM3279310494020080622,NA,NA,NA,NA,NA
USGS-08398500,NM3286810557020020508,33,138834.07615161853,756,26,101768.68900063001
USGS-08398500,NM3287010548020110509,80,113053.03653304526,524,17,87193.95524574783
USGS-08398500,NM3292510552519930418,14,132667.4092851765,697,39,100881.32551776379
USGS-08398500,NM3294710505220090304,1,92742.97621364155,263,39,70142.7825733863
USGS-08398500,NM3299610542820030509,10,123822.117841819,591,46,96394.7959661439
USGS-08398500,NM3307610556319960221,1,143014.04136422026,772,17,111262.19510487214
USGS-08398500,NM3311710566719961001,3,152926.08606392684,36,29,123302.41021587259
USGS-08398500,NM3314010570120080501,3,155933.09027359096,872,23,123819.96163065948
USGS-08400000,NM3251610508519980505,11,102822.08467498934,157,1,66555.44862532358
USGS-08400000,NM3251610508519980505,11,102822.08467498934,174,8,66555.44862532358
USGS-08400000,NM3258910518820110602,7,101059.10653752356,184,6,68803.85341416218
USGS-08400000,NM3264610434019890329,1,4086.2638531302982,1,281,3661.389752292061
USGS-08400000,NM3266310479120090318,1,45172.62030307154,29,12,35909.206049265915
USGS-08400000,NM3270310503120090423,49,67257.48803122647,87,3,50903.83307263728
USGS-08400000,NM3274310412419970318,6,90752.89488306164,212,52,67307.67781894008
USGS-08401500,NM3227010466719980503,NA,NA,NA,NA,NA
USGS-08401500,NM3239610480520090714,NA,NA,NA,NA,NA
USGS-08401500,NM3240310490220110720,7,70636.8808756011,544,71,45491.584859964
USGS-08401500,NM3244310489320080618,54,57500.482199155245,386,66,40429.05938531311
USGS-08401500,NM3247610508220000527,9,103941.57139017062,789,19,61156.061836960056
USGS-08401500,NM3250810502620180615,11,91748.79935521113,730,41,55909.0570013247
USGS-08401500,NM3251610508519980505,22,100338.63864847804,548,3,62977.40810949302
USGS-08401500,NM3255810489520100409,2,73730.75126782482,622,34,46793.8657457692
USGS-08401500,NM3258910518820110602,7,126199.41245737465,1175,6,66927.12905979136
USGS-08401500,NM3260710436220110227,5,11129.486531735569,169,29,7111.893788474637
USGS-08401500,NM3262810433020000418,36,10457.192599669655,169,60,6543.926661499728
USGS-08401500,NM3264610434019890329,23,10232.645204972334,218,1,7385.645026686358
USGS-08401500,NM3266310479120090318,5,58738.290641849155,467,43,38638.622834491216
USGS-08401500,NM3269310423719870808,NA,NA,NA,NA,NA
USGS-08401500,NM3269410572119940603,NA,NA,NA,NA,NA
USGS-08401500,NM3270310503120090423,49,92397.79395107756,982,3,54435.27558129743
USGS-08401500,NM3270510426219890508,NA,NA,NA,NA,NA
USGS-08401500,NM3270610431219910205,27,20130.96491590953,426,11,15796.322449292706
USGS-08401500,NM3273110432020080602,24,24568.690277687478,438,50,18866.066469490775
USGS-08401500,NM3274310412419970318,10,115893.20080291273,1243,52,70014.62090924736
USGS-08401500,NM3274910447019890510,NA,NA,NA,NA,NA
USGS-08401500,NM3276210548920101123,4,165742.09288652745,1881,7,105934.6383110695
USGS-08401500,NM3276410560520000511,36,169158.2241028062,1948,9,109141.7911866553
USGS-08401500,NM3277010454819890816,NA,NA,NA,NA,NA
USGS-08401500,NM3278110553420110628,8,171505.62847572062,1980,6,111519.32590631326
USGS-08401500,NM3278310506919890701,5,112608.0349038456,1298,6,68140.25529294675
USGS-08401500,NM3279310494020080622,NA,NA,NA,NA,NA
USGS-08401500,NM3281110462720000526,3,62457.545903548526,180,2,35842.61527870787
USGS-08401500,NM3283410474820110315,7,85752.19569763936,1280,30,42712.75172026337
USGS-08401500,NM3286810557020020508,33,176478.17540261472,2256,26,110548.97306834414
USGS-08401500,NM3287010548020110509,80,150697.13578404146,1954,17,99550.32758139276
USGS-08401500,NM3292510552519930418,14,170311.50853617265,2185,39,111493.79330640774
USGS-08401500,NM3294710505220090304,38,130387.07546463775,1441,39,72648.55134421178
USGS-08401500,NM3295010500419930624,6,180705.2564226917,2930,29,71334.93231132138
USGS-08401500,NM3299610542820030509,10,161466.2170928152,2043,46,108302.79101988098
USGS-08401500,NM3302310468219870130,2,98307.19071198902,2160,47,57747.48227281439
USGS-08401500,NM3304910510820110808,12,200262.40800402456,3111,2,85719.75403840165
USGS-08401500,NM3305810489320110506,38,136160.62191711302,1645,15,73367.68493073423
USGS-08401500,NM3307110526320110802,8,214130.86230755513,3464,40,96402.74571402544
USGS-08401500,NM3307410442319890426,NA,NA,NA,NA,NA
USGS-08401500,NM3307610556319960221,2,180658.14061521646,2274,17,122996.00673486937
USGS-08401500,NM3308110503119990312,1,188433.81108041567,2867,70,83065.42456519122
USGS-08401500,NM3308710446219870730,1,112794.2395676634,2569,42,61421.75833789271
USGS-08401500,NM3311710566719961001,3,190570.18531492303,53,29,135909.6711175355
USGS-08401500,NM3313310507720110818,8,193385.20708720194,2867,11,86951.88802801099
USGS-08401500,NM3313910542120060527,7,245730.04415361997,3831,12,116703.00887846536
USGS-08401500,NM3314010570120080501,3,193577.1895245872,143,23,137127.5251826342
USGS-08401500,NM3317110540120110628,4,243684.6577762876,3809,5,115242.06714499464
USGS-08401500,NM3318310530520050501,NA,NA,NA,NA,NA
USGS-08401500,NM3319210567219960420,2,318526.1213035455,4838,40,137047.78114230142
USGS-08401500,NM3320710540119940124,17,229795.3468134128,3492,6,108392.2352732388
USGS-08401500,NM3321410550219981113,13,254896.4225537027,3894,1,123183.38479032334
USGS-08401500,NM3321910520219950614,2,222749.68566125672,3677,36,106202.42805073116
USGS-08401500,NM3322210500120110807,55,173142.99402013276,2876,1,82828.65586137847
USGS-08401500,NM3322510529920060404,5,281999.01856907434,3993,1,113449.45906834897
USGS-08401500,NM3323010550020080604,3,263192.41756693367,3914,6,128951.49860002438
USGS-08401500,NM3323310386119940702,NA,NA,NA,NA,NA
USGS-08401500,NM3323910448720090306,NA,NA,NA,NA,NA
USGS-08401500,NM3324310535220090515,8,284828.39051620994,4055,22,117197.59207129295
USGS-08401500,NM3326010512119950623,6,208125.3319378063,3534,18,103669.30406198966
USGS-08401500,NM3326210449819881226,NA,NA,NA,NA,NA
USGS-08401500,NM3326210493519940702,12,182873.15284651227,2878,4,91136.00308384516
USGS-08401500,NM3326310509319890419,6,203620.13999007392,3535,43,101215.80524937912
USGS-08401500,NM3326510554820110112,2,273427.65392654657,3995,42,134082.97739617783
USGS-08401500,NM3328910506920080618,19,203335.73820243592,3488,2,97763.6812938393
USGS-08401500,NM3329110544820020323,21,274260.1918987195,4083,43,122041.29820725092
USGS-08401500,NM3330110523720110628,79,216097.11497107823,3338,17,102440.40992289851
USGS-08401500,NM3330710437220000517,10,122923.05850868665,2685,10,83551.10435886774
USGS-08401500,NM3333310563620110403,6,286630.9422556082,4412,53,140850.14221718028
USGS-08401500,NM3337110498020080316,5,217814.81428182035,3351,11,107169.57039022243
USGS-08401500,NM3338210407819890610,NA,NA,NA,NA,NA
USGS-08401500,NM3338410559720000507,3,291417.1553597963,4363,208,145294.3530632069
USGS-08401500,NM3340210515120090615,10,234354.6076061229,3725,72,114653.53496725232
USGS-08401500,NM3340210587120210426,5,329601.5547656255,4987,18,164833.2289508661
USGS-08401500,NM3340510523019940218,4,259310.13011939605,3967,14,122648.08199606375
USGS-08401500,NM3341310481020000424,3,192529.12779675203,3264,21,102806.13170063608
USGS-08401500,NM3341910582920120604,43,304723.063082139,4564,5,154322.73583965626
USGS-08401500,NM3342610506820110601,9,225451.1995128469,3639,48,117421.14454969528
USGS-08401500,NM3344210481819880514,11,188478.4550806804,3159,119,105263.56025960186
USGS-08401500,NM3344310371019940218,NA,NA,NA,NA,NA
USGS-08401500,NM3345810511220100623,3,229191.53240430457,3695,1,120802.12700133401
USGS-08401500,NM3347610438720050318,17,149149.56563205633,3115,2,101411.94588873892
USGS-08401500,NM3347810422919930616,NA,NA,NA,NA,NA
USGS-08401500,NM3348610384920000601,NA,NA,NA,NA,NA
USGS-08401500,NM3349010439120070317,14,142466.46683961936,2913,5,97046.23207884737
USGS-08401500,NM3349510445920000328,2,156467.7662183655,3344,1,105155.43606884706
USGS-08401500,NM3351710487719940702,3,236844.90923956418,4545,5,116504.7377529868
USGS-08401500,NM3353010381320090610,NA,NA,NA,NA,NA
USGS-08401500,NM3353810386120170221,NA,NA,NA,NA,NA
USGS-08401500,NM3353810550319990114,9,292824.16228680883,4315,1,151062.3915031013
USGS-08401500,NM3355410509020160724,3,223637.97956787545,3721,62,125682.69340711471
USGS-08401500,NM3356310379519890312,NA,NA,NA,NA,NA
USGS-08401500,NM3358010413020080522,NA,NA,NA,NA,NA
USGS-08401500,NM3358010526419940630,1,264507.0354259124,4172,17,140372.0408095509
USGS-08401500,NM3358510552620180412,4,300479.52331714873,4528,95,156140.40959572353
USGS-08401500,NM3359610441719980505,22,167935.61073322312,3603,17,114138.14127810509
USGS-08401500,NM3359610442719940414,14,170798.9161170755,3692,25,115518.40862238377
USGS-08401500,NM3361010535120040515,64,250445.75004720775,4043,18,138125.2793501869
USGS-08401500,NM3361110421520080314,NA,NA,NA,NA,NA
USGS-08401500,NM3361210436119940702,5,171873.67392841142,3600,1,117053.80477526358
USGS-08401500,NM3361910489619990821,7,233525.24283388368,4650,15,127025.53950202139
USGS-08401500,NM3362410524420190619,19,288220.4748513744,5263,41,141968.15175947413
USGS-08401500,NM3364310494920110221,7,244434.44516107146,4779,27,129139.09067009595
USGS-08401500,NM3364510435020070205,16,173105.43224618843,3657,12,118158.66758243174
USGS-08401500,NM3366710562920200804,3,348243.9365295644,5700,5,168696.85979215108
USGS-08401500,NM3366810474919940702,9,217306.3479186981,4198,10,127690.01143768568
USGS-08401500,NM3367010433019880325,18,180552.39445882424,3772,4,121733.0316740568
USGS-08401500,NM3367510467019940702,9,207646.23874402343,4109,21,126611.6760514053
USGS-08401500,NM3367710436419980331,1,182801.11073358756,3783,42,125395.62603957356
USGS-08401500,NM3368210446020000308,NA,NA,NA,NA,NA
USGS-08401500,NM3370010486420110601,1,237189.26347339366,4826,8,135694.5208417561
USGS-08401500,NM3371610504919990929,1,261999.4673840982,5086,22,142956.8883208809
USGS-08401500,NM3371710553319930616,1,339741.3505942778,1730,24,167855.47643517295
USGS-08401500,NM3373110566319940629,8,350857.73703745374,5755,26,175867.14709726436
USGS-08401500,NM3375910483320110720,3,248956.82212209053,4984,5,141434.5688873062
USGS-08401500,NM3376710554819890523,2,338532.35121811036,5635,25,172449.1353537619
USGS-08401500,NM3378610518819940418,2,290578.72772177216,5363,38,155879.18635097868
USGS-08401500,NM3379210504119950515,5,267132.3131630615,4948,51,147420.60809961322
USGS-08401500,NM3379610486320060518,2,248571.21875298358,5168,26,145345.28634032243
USGS-08401500,NM3382110546320090515,5,312736.3382258917,5449,21,167555.54814645456
USGS-08401500,NM3382210542220080626,5,315122.16499772796,5449,5,165963.72752811696
USGS-08401500,NM3382410486419980505,23,244074.5868708738,5017,1,148240.82158684693
USGS-08401500,NM3382410486419980505,23,244074.5868708738,5069,40,148240.82158684693
USGS-08401500,NM3383510479120070315,7,236638.151260371,4906,8,147545.28910070914
USGS-08401500,NM3385110472520000209,8,229511.03136750922,4701,68,147750.83111776377
USGS-08401500,NM3385310529920080407,6,279737.937168217,5362,19,158637.40248222387
USGS-08401500,NM3385710487919940806,5,250929.56952713197,5165,12,151566.98770845047
USGS-08401500,NM3389410554720090716,NA,NA,NA,NA,NA
USGS-08401500,NM3391210515920080315,3,283338.34257835365,5535,8,167656.2471524082
USGS-08401500,NM3391210548419930525,2,328126.8820538264,5483,19,181834.05378038314
USGS-08401500,NM3391710415019950605,NA,NA,NA,NA,NA
USGS-08401500,NM3392010536819960613,1,314230.22925179114,5448,40,177214.23246727718
USGS-08401500,NM3392610528320090515,7,302422.6213329352,5389,13,171229.6982733208
USGS-08401500,NM3395410483920090618,1,257810.39791817157,5062,9,160696.349532543
USGS-08401500,NM3395710531019930329,NA,NA,NA,NA,NA
USGS-08401500,NM3395910460319900628,NA,NA,NA,NA,NA
USGS-08401500,NM3397510539020060518,2,315610.7513824994,5204,4,182033.14186991495
USGS-08401500,NM3401510542519940701,1,331150.1241652051,5749,23,188836.4449310868
USGS-08401500,NM3405710474419980326,6,286214.4655192851,5559,9,170965.4938464093
USGS-08401500,NM3408810440520110416,NA,NA,NA,NA,NA
USGS-08401500,NM3409310479420110527,1,294316.7631664445,5685,27,177367.3817959935
USGS-08401500,NM3410910475620110627,8,289624.86439691245,5615,3,174579.9536111068
USGS-08401500,NM3419810574419960312,1,382955.31199273095,5944,49,220916.88572056708
USGS-08401500,NM3420410576620010421,1,386355.4653054607,5944,17,223466.77860204453
USGS-08401500,NM3425010566719940418,1,380909.64174538304,5935,14,223418.26777535275
USGS-08401500,NM3425610422820060423,8,277664.165685682,5823,5,187573.4847602007
USGS-08401500,NM3425910436319890310,6,277891.6716017933,5739,14,186738.58916478968
USGS-08401500,NM3435410460419910326,NA,NA,NA,NA,NA
USGS-08401500,NM3436110411620110711,NA,NA,NA,NA,NA
USGS-08401500,NM3436510390420060422,NA,NA,NA,NA,NA
USGS-08401500,NM3437710409320110810,NA,NA,NA,NA,NA
USGS-08401500,NM3441610491620060415,1,348684.73450758285,6084,36,210533.1518644985
USGS-08401500,NM3442710449919920221,4,307897.1505439856,6011,6,200037.9873879375
USGS-08401500,NM3444110416719930315,4,303054.11536028294,5962,29,203610.00791937616
USGS-08401500,NM3444410434820000217,27,320737.64651837497,6072,2,205367.65634142462
USGS-08401500,NM3444710387920110410,NA,NA,NA,NA,NA
USGS-08401500,NM3450010404519940818,3,336011.0819797478,6189,4,219279.16297559012
USGS-08401500,NM3454310482319900625,NA,NA,NA,NA,NA
USGS-08401500,NM3460510376020090304,2,369698.8476402123,6302,33,235146.59987565054
USGS-08401500,NM3461110428620110618,8,341778.4284111948,6207,355,228988.44481782656
USGS-08401500,NM3464910402220110412,NA,NA,NA,NA,NA
USGS-08401500,NM3466710390919890131,1,389756.466011597,6359,37,239230.0447019646
USGS-08401500,NM3468310502120000309,NA,NA,NA,NA,NA
USGS-08401500,NM3473010506520000316,NA,NA,NA,NA,NA
USGS-08401500,NM3476310545920170209,3,508729.61488626286,6728,36,265147.85170894756
USGS-08401500,NM3478310407419990305,1,415710.2571373136,6422,55,249136.26115234804
USGS-08401500,NM3478610492819880222,3,436109.0375588845,6499,41,250289.58102700982
USGS-08401500,NM3485310410620150313,NA,NA,NA,NA,NA
USGS-08401500,NM3485810491220110401,2,448591.7255780566,6525,14,259312.7900275254
USGS-08401500,NM3487210425920110721,NA,NA,NA,NA,NA
USGS-08401500,NM3494710535420080624,2,495306.6687150655,6678,6,279416.08619192976
USGS-08401500,NM3498410525919880221,1,495342.3450298623,6667,79,281773.0395616637
USGS-08401500,NM3499410446619920319,1,425972.4405559205,6462,11,270443.3497790238
USGS-08401500,NM3499910519320110507,NA,NA,NA,NA,NA
USGS-08401500,NM3511510474220000806,1,461692.937595209,6604,9,286064.09780619264
USGS-08401500,NM3518210477820060413,1,484192.7869286488,6645,60,294379.1011667456
USGS-08401500,NM3520010461620060718,NA,NA,NA,NA,NA
USGS-08401500,NM3525310486320000211,9,507511.3154023041,6820,29,300818.5787132942
USGS-08401500,NM3530710473420180615,1,514885.32817576086,6836,4,306764.4061754063
USGS-08401500,NM3532810554820211019,2,596023.3065546155,7283,59,325027.9202152192
USGS-08401500,NM3534310555920210409,NA,NA,NA,NA,NA
USGS-08401500,NM3535510485220160406,2,527283.1877047758,6896,12,314774.0404818658
USGS-08401500,NM3535710564020180302,2,605585.6969760997,7362,28,332169.76585207117
USGS-08401500,NM3548910490520160229,NA,NA,NA,NA,NA
USGS-08401500,NM3553410550120210509,NA,NA,NA,NA,NA
USGS-08401500,NM3553810546220150606,2,609297.5095907943,7679,45,346817.7623776401
USGS-08401500,NM3555610510819960606,2,597441.0235347477,7389,6,350415.0240907351
USGS-08401500,NM3570310559420000529,24,633284.4232917994,7640,1,362378.1902107292
USGS-08401500,NM3571510568020130530,7,659068.6917184017,7623,25,370047.94243655045
USGS-08401500,NM3584910555020020615,4,680132.0131971998,7839,12,380628.43686619785
USGS-08401500,NM3591110572720130610,4,679935.2128318992,7879,36,387901.06162153895
USGS-08401900,NM3223310475220110424,3,36244.36034064918,133,16,24752.847911792553
USGS-08401900,NM3227010466719980503,13,64006.306350208644,307,49,49333.96129625637
USGS-08401900,NM3232110478620190808,11,52173.489611690704,260,1,42701.11077607786
USGS-08401900,NM3234910450720110807,NA,NA,NA,NA,NA
USGS-08401900,NM3239610480520090714,2,56509.00983752361,279,59,40590.094071019514
USGS-08401900,NM3240310490220110720,15,52230.52266773879,277,13,41912.34826085145
USGS-08401900,NM3244310489320080618,8,51538.18728706831,233,13,41890.97307641485
USGS-08405105,NM3206110470119900513,1,82388.75090333605,202,84,38489.48311791737
USGS-08405105,NM3208610472220110720,10,80723.28761411713,236,44,39361.85652169231
USGS-08405105,NM3209710466519850630,NA,NA,NA,NA,NA
USGS-08405105,NM3209710468919890301,NA,NA,NA,NA,NA
USGS-08405105,NM3211910470319850630,4,75754.03961763173,199,32,36150.79300069543
USGS-08405105,NM3212110468320110806,9,75131.92272498844,199,49,35877.990582725935
USGS-08405105,NM3213310458320100516,9,24665.78072000193,91,13,13627.606148977995
USGS-08405105,NM3214010476020160520,10,80602.75483820765,225,3,39332.1034938183
USGS-08405105,NM3215810467719890731,2,66690.63677931245,178,113,32318.007467483585
USGS-08405105,NM3216910466220120629,18,54252.01859946907,142,62,29159.120398934047
USGS-08405105,NM3217510449020110613,16,3184.6917255805115,22,32,1566.0466899957985
USGS-08405105,NM3217510475620020508,6,73648.1336553107,253,13,36439.63521158691
USGS-08405105,NM3217710457419930622,3,43266.91361192874,112,1,22357.95816305188
